"string","area-0x130E-0x6C02_5","=T(C1458)","=T(D2)","え、あ、ご、ごめんなさい。
仕事中で今は手が放せないんです。
すみません。",,,"=IF(F1537="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6C88_1",,,"『３号室』\n",,,"=IF(F1538="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6C88_3","=T(C4)","=T(D2)","私達の向かいの部屋よね。\n
例の新婚さん達の部屋だったわ。",,,"=IF(F1539="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6D1A_1",,,"『５号室』\n",,,"=IF(F1540="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6D1A_3","=T(C3)","=T(D2)","そっか、４号室は抜けてるん
だよね。",,,"=IF(F1541="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6D82_1",,,"『６号室』\n",,,"=IF(F1542="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6D82_3","=T(C13)","=T(D2)","ここは、空部屋だったと思い
ますが？","=T(F1531)","DUPE: F1531",,
"string","area-0x130E-0x6DBB_1",,,"『７号室』\n",,,"=IF(F1544="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6DBB_3","=T(C3)","=T(D2)","えっと、鍵は‥あったあった",,,"=IF(F1545="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6DEE_1","=T(C3)","=T(D2)","う、う～ん。\n
鍵がかかってる‥‥。",,,"=IF(F1546="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6DEE_3","=T(C13)","=T(D2)","あたりまえです！\n
泥棒にでもなるつもりですか！",,,"=IF(F1547="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6E72_1","=T(C3)","=T(D2)","ベッドはセミダブル、か‥。
豪華って言えば豪華なのかもしれな
いけど‥。",,,"=IF(F1548="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6E72_3","=T(C3)","=T(D2)","素子と一緒に寝る事になると
は‥‥とほほ。",,,"=IF(F1549="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6E72_5","=T(C4)","=T(D2)","女同士だからいいじゃない。\n
\s<$01>[2x]ほ～ほっほっほ。[1x]\s<$02>",,,"=IF(F1550="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6F07_1","=T(C1460)","=T(D2)","おおう！びっくりした‥‥。
い、いきなり話しかけないで下され",,,"=IF(F1551="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6F07_3","=T(C1460)","=T(D2)","それに、ここは関係者以外は
立入禁止じゃ。",,,"=IF(F1552="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6F07_7","=T(C1460)","=T(D2)","わしは花田っちゅうて、メン
テナンス‥つまり、お客さん方の部
屋の掃除を担当しておる。",,,"=IF(F1553="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6F07_9","=T(C1460)","=T(D2)","快適な旅を保障するぞい。\n
\s<$01>[2x]はっはっは！[1x]\s<$02>",,,"=IF(F1554="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x6FE7_1","=T(C1460)","=T(D2)","さてと‥モップにバケツ、そ
れに雑巾は、と‥‥。",,,"=IF(F1555="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x701D_1","=T(C1460)","=T(D2)","さてと、６号室の掃除をせね
ばな。",,,"=IF(F1556="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x704E_1","=T(C1460)","=T(D2)","おおう！いかんいかん。\n
ここは１号室で、わしは６号室の掃
除をするんじゃった。",,,"=IF(F1557="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x704E_3","=T(C175)","=T(D175)","‥‥ほんとに乗務員さん？\n
大丈夫かなぁ。",,,"=IF(F1558="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x70C0_1","=T(C1460)","=T(D2)","さてと、合鍵はどこじゃった
かの‥。",,,"=IF(F1559="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x70F0_1","=T(C1472)","=T(D2)","うぅぅ‥ぅげほっげほっ！\n
く‥くるしいぃ‥‥。",,,"=IF(F1560="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7124_1",,,"助ける\n
乗務員を呼びに行く\n
ほっておく",,,"=IF(F1561="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7141_1","=T(C3)","=T(D2)","大変！船酔が酷くなってるみ
たい。\n
部屋で休ませてあげないと‥‥。",,,"=IF(F1562="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x717B_1","=T(C1472)","=T(D2)","うぅ‥すまない。\n
５号室まで頼む‥‥。",,,"=IF(F1563="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x71A5_1","=T(C1472)","=T(D2)","か、鍵は、ここに‥‥。",,,"=IF(F1564="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x71C3_1","=T(C1472)","=T(D2)","いや、ありがとう‥。\n
‥みっともない姿を‥見せてしまっ
て‥申し訳、ない。",,,"=IF(F1565="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x71C3_3","=T(C3)","=T(D2)","どういたしまして。\n
しばらく寝ていた方がいいと思いま
すよ。それでは。",,,"=IF(F1566="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7237_1","=T(C3)","=T(D2)","大丈夫ですか？\n
今、誰か呼んで来ますから。",,,"=IF(F1567="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7237_3","=T(C1472)","=T(D2)","うぅぅ‥‥す、すまない‥。",,,"=IF(F1568="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7289_1","=T(C13)","=T(D2)","　\s<$01>[3x]非道[1x]\s<$02>",,,"=IF(F1569="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x72B0_1","=T(C3)","=T(D2)","乗務員さんを呼びましたから
もう、大丈夫ですよ。",,,"=IF(F1570="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x72B0_3","=T(C1472)","=T(D2)","うぅぅ‥‥あ、ありがとう。",,,"=IF(F1571="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7302_1","=T(C1474)","=T(D2)","お知らせ頂き、ありがと
うございましたぁ。\n
あとはお任せください。",,,"=IF(F1572="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7344_1","=T(C3)","=T(D2)","もう、大丈夫ですね。",,,"=IF(F1573="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7344_3","=T(C1472)","=T(D2)","うぅぅ‥あ、ありがとう。",,,"=IF(F1574="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7384_1","=T(C1474)","=T(D2)","お知らせ頂きましてぇ、
どうもありがとうございましたぁ。",,,"=IF(F1575="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x73C0_1","=T(C1513)","=T(D2)","あとは、お任せください。",,,"=IF(F1576="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x73EC_1","=T(C1513)","=T(D2)","お知らせ頂き、どうもあり
がとうございました。",,,"=IF(F1577="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7423_1","=T(C1472)","=T(D2)","あぁ‥ちょっと楽になったよ
ほんとうに、ありがとう。",,,"=IF(F1578="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x744F_1","=T(C1460)","=T(D2)","いや、まいったまいった。\n
今さっき、この２号室のお客さんと
ぶつかってしまっての。",,,"=IF(F1579="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x744F_3","=T(C1460)","=T(D2)","お客さんが持っていたバケツ
が、ひっくり返ってしまったんじゃ
よ。",,,"=IF(F1580="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x744F_5","=T(C1460)","=T(D2)","で、汚れた床を掃除してるっ
てワケなんじゃが‥驚きなさるな。
バケツの中身は、なんと‥‥。",,,"=IF(F1581="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x744F_9","=T(C1460)","=T(D2)","　\s<$01>[2x]生肉[1x]\s<$02>だったんじゃよ。",,,"=IF(F1582="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x744F_11","=T(C3)","=T(D2)","な、生の肉？\n
いったい、なんでまた‥‥。",,,"=IF(F1583="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x744F_13","=T(C1460)","=T(D2)","さぁてねぇ。そのお客さんは
船倉へ降りて行ったがの。",,,"=IF(F1584="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x75A4_1","=T(C1460)","=T(D2)","いやいや、ようやく仕事が終
わりましたぞ。",,,"=IF(F1585="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x75E6_1","=T(C1457)","=T(D2)","あぁ‥大切な指輪をなくして
しまうなんて‥。\n
どうしたらいいの‥‥。",,,"=IF(F1586="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7628_1","=T(C1514)","=T(D2)","お嬢さん方は、お部屋にお戻
り頂けますかな。",,,"=IF(F1587="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7660_1","=T(C1463)","=T(D2)","はぁ‥‥‥。",,,"=IF(F1588="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7683_1","=T(C1514)","=T(D2)","さぁ、奥さん、落ち着いて。
中で事情をお聞かせください。",,,"=IF(F1589="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x76C3_1","=T(C1457)","=T(D2)","あぁ‥お願いです。\n
誰か、誰か指輪を探してください!!
お願いです‥‥。",,,"=IF(F1590="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x770C_1","=T(C1514)","=T(D2)","ふむ‥本日１０時に部屋を出
て、船の職員である花田とぶつかっ
た。",,,"=IF(F1591="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x770C_3","=T(C1514)","=T(D2)","その時には、たしかに指輪が
あったんですな。",,,"=IF(F1592="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x770C_5","=T(C1514)","=T(D2)","今が１２時ですから、２時間
の間に指輪がなくなっていた、と。",,,"=IF(F1593="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x770C_9","=T(C1514)","=T(D2)","しかし、奥さん。\n
扉には鍵がかけられており、窓の外
は海。侵入は不可能ですよ。",,,"=IF(F1594="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x770C_11","=T(C1514)","=T(D2)","指輪を棚の上に戻す際に、落
としてしまったのではないでしょう
か？",,,"=IF(F1595="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7832_1","=T(C1514)","=T(D2)","いや、お騒がせして申し訳な
い。",,,"=IF(F1596="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7832_5","=T(C1514)","=T(D2)","幸いにも刑事さんが乗船して
おりましてね。\n
調査をお願いする事にしますよ。",,,"=IF(F1597="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x78B0_1",,,"立花　　　正臣　　　温子\n
木原　　　船長　　　航海士\n
田中　　　花田　　　まだ不明",,,"=IF(F1598="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x78F0_1",,,"素子　　　立花　　　正臣\n
温子　　　木原　　　船長\n
航海士　　田中　　　花田",,,"=IF(F1599="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x792E_1","=T(C1514)","=T(D2)","５号室のお客さまが、刑事さ
んでしてね。",,,"=IF(F1600="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x792E_3","=T(C1514)","=T(D2)","事件の調査は、彼にお願いす
ることにしますよ。",,,"=IF(F1601="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7991_1","=T(C1514)","=T(D2)","立花刑事は引き受けてくれた
が‥あとは、犯人が入港時刻までに
見つかるかどうか‥‥。",,,"=IF(F1602="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x79E4_1","=T(C1514)","=T(D2)","は？私が犯人だって？？",,,"=IF(F1603="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x79E4_5","=T(C1514)","=T(D2)","おいおい、バカな事を言わな
いで、事件の事は立花刑事にまかせ
ておきなさい。",,,"=IF(F1604="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7A50_1","=T(C1457)","=T(D2)","‥‥‥という訳なんです。",,,"=IF(F1605="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7A50_3","=T(C1472)","=T(D2)","なるほど、お話はだいたい分
かりました。\n
いや、ありがとうございます。",,,"=IF(F1606="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7AAA_1","=T(C1472)","=T(D2)","うぅぅ‥ぐぐほっ!!",,,"=IF(F1607="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7AD1_1","=T(C1472)","=T(D2)","ふぅ‥とりあえず、落ち着い
たよ。",,,"=IF(F1608="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7AD1_3","=T(C1472)","=T(D2)","しかし船酔になるとはな‥。
まいったなぁ。",,,"=IF(F1609="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7B27_1","=T(C1472)","=T(D2)","これを見ろ。",,,"=IF(F1610="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7B43_1","=T(C1472)","=T(D2)","取手にオイルが付着している
のが分かるか？",,,"=IF(F1611="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7B43_3","=T(C3)","=T(D2)","分かるよ。\n
でも、犯人がトイレに入ったってだ
けで‥‥。",,,"=IF(F1612="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7B43_5","=T(C1472)","=T(D2)","何のためにだ？\n
まさか吐いたって訳でもないだろう",,,"=IF(F1613="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7B43_7","=T(C1472)","=T(D2)","盗みの途中で用を足せるほど
度胸のある奴は、そうはいないだろ
うよ。",,,"=IF(F1614="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7C08_1","=T(C1472)","=T(D2)","なるほど‥天井を見てみろ。",,,"=IF(F1615="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7CA0_1","=T(C3)","=T(D2)","ま、またぁ?!\n
こんな状態じゃ、捜査どころじゃな
いんじゃない？",,,"=IF(F1616="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7CD3_1","=T(C1472)","=T(D2)","うぅぅ‥‥ヤバイ。\n
少し休もう‥‥。",,,"=IF(F1617="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7D04_1","=T(C1472)","=T(D2)","うぅぅ‥‥は、吐けば‥すっ
きりする‥‥‥。",,,"=IF(F1618="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7D37_1","=T(C1472)","=T(D2)","と、とりあえず吐いたら‥、
すっきりしてきたよ‥‥",,,"=IF(F1619="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7D6D_1","=T(C1472)","=T(D2)","吐くもの吐いたからな‥。\n
今はいくぶん調子がいい‥。",,,"=IF(F1620="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7DA9_1","=T(C1472)","=T(D2)","はぁ‥しかし、これではロク
に食べる事もできんな。",,,"=IF(F1621="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7DA9_5","=T(C1472)","=T(D2)","船倉の\c<$0C>ヘビ\c<$0F>の方がよっぽどよ
く食べるんじゃないか？",,,"=IF(F1622="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7E15_1","=T(C3)","=T(D2)","ウェイトレスさんが犯人だっ
たら、このカウンター内に隠してる
かも‥‥‥‥‥‥‥。",,,"=IF(F1623="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7E54_1","=T(C4)","=T(D2)","‥ここには、ないみたいだね",,,"=IF(F1624="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7ED2_1",,,"柳　素子（やなぎ　もとこ）\n
１６歳の女優。あの事件以来、ボク
の悪友。",,,"=IF(F1625="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7F19_1",,,"立花　次郎（たちばな　じろう）\n
年齢不詳の刑事さん。カッコイイん
だけど‥船酔してるもんなぁ。",,,"=IF(F1626="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7F6C_1",,,"朝霧　正臣（あさぎり　まさみ）\n
温子さんの夫。どこぞのエリート社
員だっていう話。",,,"=IF(F1627="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x7FB8_1",,,"朝霧　温子（あさぎり　あつこ）\n
正臣氏の奥さん。結婚して半年後の
新婚旅行の真っ最中。被害者。",,,"=IF(F1628="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x8016_1",,,"木原　尚子（きはら　なおこ）\n
ヘビ女。‥失礼、ハ虫類の研究をし
ている女の人。結構、アブナイ。",,,"=IF(F1629="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x806C_1",,,"船長\n
『静かの海』号の船長さん。\n
う～ん、海の男ぉ！",,,"=IF(F1630="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x80A8_1",,,"航海士\n
『静かの海』号の航海士さん。\n
ミーハーな海の男って感じかな。",,,"=IF(F1631="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x80F0_1","田中さん（","=T(D175)","たなかさん）\n
『静かの海』号の売店の店員さん。
間延びする話術の使い手。",,,"=IF(F1632="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x8140_1",,,"花田　剛三（はなだ　ごうぞう）\n
『静かの海』号の掃除屋さん。\n
気さくなおじさんだよね。",,,"=IF(F1633="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x8191_1","=T(C3)","=T(D2)","何よ素子。結婚でもする気？",,,"=IF(F1634="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x8191_3","=T(C4)","=T(D2)","ば、ばかな事言わないでよ!!
そんな筈ないじゃない！",,,"=IF(F1635="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x8191_5","=T(C3)","=T(D2)","あはははは、ごめんごめん。
それより、これからどうしようか？",,,"=IF(F1636="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x8191_7","=T(C4)","=T(D2)","ふんっだ。\n
勝手にすればいいじゃない！\s<$1E>\s<$01>\n
‥‥‥‥‥‥私もついて行くけど。",,,"=IF(F1637="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x8255_1","=T(C1463)","=T(D2)","鍵、鍵は、と‥‥あれ、鍵は
どこへいったんだろ？",,,"=IF(F1638="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x8284_1","=T(C1457)","=T(D2)","ちょっと大丈夫？あなた。",,,"=IF(F1639="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x82A8_1","=T(C1463)","=T(D2)","\s<$04>‥‥‥‥‥‥‥‥‥‥‥‥‥\s<$01>
あ、あったあった。",,,"=IF(F1640="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x82D7_1","=T(C1457)","=T(D2)","んもぅ。\n
心配しちゃったじゃない。",,,"=IF(F1641="""", ""UNTRANSLATED"", """")",
"string","area-0x130E-0x82FF_1","=T(C1472)","=T(D2)","いやいや、大丈夫。\n
心配してもらって悪いね。","=T(F1490)","DUPE: F1490",,
"string","area-0x130E-0x82FF_3","=T(C1472)","=T(D2)","ま、直にすっきりするだろう
から、大丈夫だよ。","=T(F1493)","DUPE: F1493",,
"string","area-0x130E-0x8363_1",,,"セーブ　　　　　人物\n
設定　　　　　　コマンド終了","=T(F496)","DUPE: F496",,
"string","area-0x130E-0x8380_1",,,"セーブしました。","=T(F137)","DUPE: F137",,
"string","area-0x130E-0x8395_1",,,"白の台本　","=T(F148)","DUPE: F148",,
"string","area-0x130E-0x83A2_1",,,"赤の台本　","=T(F149)","DUPE: F149",,
"string","area-0x130E-0x83AE_1",,,"青の台本　　","=T(F150)","DUPE: F150",,
"string","area-0x130E-0x83BA_1",,,"緑の台本　","=T(F151)","DUPE: F151",,
"string","area-0x130E-0x83C6_1",,,"黒の台本　","=T(F152)","DUPE: F152",,
